id,medicament_id,description
10074,2840,de ne pas s'allonger dans la demi-heure qui suit la prise.
10075,2840,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10076,2840,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10077,2840,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10078,2840,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10079,2840,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10080,2841,de ne pas croquer ou sucer le comprimé ;
10081,2841,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10082,2841,de ne pas s'allonger dans la demi-heure qui suit la prise.
10083,2841,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10084,2841,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10085,2841,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10086,2841,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10087,2841,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10088,2842,de ne pas croquer ou sucer le comprimé ;
10089,2842,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10090,2842,de ne pas s'allonger dans la demi-heure qui suit la prise.
10091,2842,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10092,2842,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10093,2842,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10094,2842,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10095,2842,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10096,2843,de ne pas croquer ou sucer le comprimé ;
10097,2843,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10098,2843,de ne pas s'allonger dans la demi-heure qui suit la prise.
10099,2843,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10100,2843,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10101,2843,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10102,2843,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10103,2843,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10104,2844,de ne pas croquer ou sucer le comprimé ;
10105,2844,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10106,2844,de ne pas s'allonger dans la demi-heure qui suit la prise.
10107,2844,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10108,2844,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10109,2844,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10110,2844,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10111,2844,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10112,2845,de ne pas croquer ou sucer le comprimé ;
10113,2845,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10114,2845,de ne pas s'allonger dans la demi-heure qui suit la prise.
10115,2845,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10116,2845,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10117,2845,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10118,2845,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10119,2845,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10120,2846,de ne pas croquer ou sucer le comprimé ;
10121,2846,"de prendre le comprimé en position assise ou debout, avec un grand verre d'eau ;"
10122,2846,de ne pas s'allonger dans la demi-heure qui suit la prise.
10123,2846,Son utilisation est contre-indiquée chez les personnes qui ne peuvent pas suivre ces recommandations.
10124,2846,"Signalez au médecin l'apparition de troubles digestifs comme des brûlures d'estomac, des acidités, ou des brûlures derrière le sternum."
10125,2846,"Une atteinte des os de la mâchoire pouvant entraîner la perte des dents a été rapportée chez certaines personnes prenant des biphosphonates. Un examen dentaire et des soins préventifs peuvent être nécessaires avant de débuter le traitement, notamment en cas d'antécédent de chimiothérapie anticancéreuse, de radiothérapie, ou de prise de corticoïdes. Informez rapidement votre médecin de la survenue de douleurs dentaires, de gonflement des gencives ou de mobilité des dents"
10126,2846,"Des fractures inhabituelles du fémur ont été observées chez des patients traités par biphosphonate, principalement lors de traitement prolongé. En cas de douleur, faiblesse ou gêne persistante dans la cuisse, la hanche ou l'aine, contactez sans tarder votre médecin."
10127,2846,"En raison du manque de données, ce médicament n'est pas recommandé en cas d'insuffisance rénale grave."
10128,2848,L'aspirine n'est pas un médicament anodin. Seul votre médecin peut décider si la prise prolongée de ce médicament est justifiée par votre état de santé.
10129,2848,"Des précautions sont nécessaires en cas d'antécédent d'ulcère de l'estomac ou du duodénum, même ancien, d'asthme, de goutte, d'insuffisance rénale ou hépatique modérée et chez la femme qui porte un stérilet."
10130,2848,L'aspirine peut augmenter la durée ou l'abondance des saignements pendant les règles.
10131,2848,Évitez de prendre ce médicament pendant la semaine qui précède une extraction dentaire ou une opération : augmentation du risque d'hémorragie.
10132,2849,L'aspirine n'est pas un médicament anodin. Tout surdosage ou prise prolongée exposent à des complications sérieuses.
10133,2849,"La prise d'aspirine nécessite un avis médical préalable en cas d'antécédent d'ulcère de l'estomac ou du duodénum, même ancien, d'insuffisance rénale, de déficit en G6PD, d'asthme, de goutte et chez les femmes qui ont un dispositif intra-utérin (stérilet)."
10134,2849,"Évitez de prendre ce médicament pendant la semaine qui précède une extraction dentaire, une opération ou lors de règles abondantes : augmentation du risque d'hémorragie."
10135,2849,"L'utilisation d'aspirine chez l'enfant doit être prudente en cas de varicelle ou de fièvre due à un virus (grippe...). Des cas de syndrome de Reye, rarissimes, mais parfois mortels, ont été constatés. Ce syndrome se traduit par des troubles de la conscience et des vomissements. En cas de fièvre due à un virus, et en l'absence d'avis médical, d'autres antipyrétiques (paracétamol, par exemple) doivent être préférés."
10136,2850,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10137,2850,L'aciclovir traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10138,2850,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10139,2851,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10140,2851,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10141,2851,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10142,2851,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10143,2852,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10144,2852,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10145,2852,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10146,2852,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10147,2853,L'aspirine n'est pas un médicament anodin. Seul votre médecin peut décider si la prise prolongée de ce médicament est justifiée par votre état de santé. Signalez à votre médecin tout signe de saignements inhabituels (bleus...).
10148,2853,"Des précautions sont nécessaires en cas d'antécédent d'ulcère de l'estomac ou du duodénum, même ancien, d'asthme, de goutte, d'insuffisance rénale ou hépatique modérée et chez la femme qui porte un stérilet."
10149,2853,L'aspirine peut augmenter la durée ou l'abondance des saignements pendant les règles.
10150,2853,Évitez de prendre ce médicament pendant la semaine qui précède une extraction dentaire ou une opération : augmentation du risque d'hémorragie.
10151,2854,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10152,2854,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10153,2854,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10154,2854,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10155,2855,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10156,2855,L'aciclovir traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10157,2855,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10158,2856,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10159,2856,L'aciclovir traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10160,2856,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10161,2857,"N'appliquez pas cette crème sur l'œil, ou à l'intérieur de la bouche ou du vagin : risque d'irritation"
10162,2857,Ce médicament traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10163,2857,"En cas de déficit immunitaire important (sida, greffe de moelle osseuse par exemple), un traitement par aciclovir en comprimés peut être préférable au traitement local et une consultation médicale est nécessaire."
10164,2858,"N'appliquez pas cette crème sur l'œil, ou à l'intérieur de la bouche ou du vagin : risque d'irritation"
10165,2858,Ce médicament traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10166,2858,"En cas de déficit immunitaire important (sida, greffe de moelle osseuse par exemple), un traitement par aciclovir en comprimés peut être préférable au traitement local et une consultation médicale est nécessaire."
10167,2859,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10168,2859,Ce médicament traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10169,2859,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10170,2860,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10171,2860,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10172,2860,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10173,2860,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10174,2861,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10175,2861,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10176,2861,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10177,2861,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10178,2863,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10179,2863,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10180,2863,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10181,2863,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10182,2864,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10183,2864,L'aciclovir traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10184,2864,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10185,2865,Cette crème disponible sans ordonnance est destinée à être utilisée sur les conseils de votre pharmacien ; signalez-lui tout antécédent de réaction allergique à un médicament contenant de l'aciclovir ou du valaciclovir. Ne l'utilisez pas pour des lésions herpétiques situées ailleurs que sur les lèvres.
10186,2865,Ce médicament traite les poussées d'herpès mais n'élimine pas le virus de l'organisme. Il n'empêche donc pas la survenue d'autres crises.
10187,2865,"Les ultraviolets favorisent les poussées d'herpès labial. Évitez l'exposition au soleil fort ou aux UV, ou appliquez un écran total en quantité suffisante et renouvelée."
10188,2866,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10189,2866,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10190,2866,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10191,2866,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10192,2867,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10193,2867,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10194,2867,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10195,2867,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10196,2868,Le port de lentilles de contact est déconseillé pendant la durée du traitement.
10197,2868,La pommade peut être contaminée par l'œil infecté : évitez de mettre en contact l'extrémité du tube avec l'œil.
10198,2868,Conducteur : l'application de la pommade peut provoquer une gêne visuelle transitoire.
10199,2870,Ce médicament est destiné au traitement des vertiges et non des troubles de l'équilibre : parlez-en à votre médecin ou à votre pharmacien.
10200,2871,Ce médicament est destiné au traitement des vertiges et non des troubles de l'équilibre : parlez-en à votre médecin ou à votre pharmacien.
10201,2872,Des précautions sont nécessaires chez les personnes âgées ou souffrant d'insuffisance rénale ; elles présentent plus de risque d'effets indésirables neurologiques. Une réduction de la posologie peut être envisagée par le médecin.
10202,2872,"Il est recommandé de boire suffisamment, notamment s'il fait très chaud ou si vous avez de la fièvre."
10203,2872,Signalez rapidement à votre médecin la survenue d'une douleur dans le dos au niveau des reins : elle peut être le signe d'une altération du fonctionnement des reins et nécessiter l'arrêt du traitement.
10204,2872,"Compte-tenu de ses effets indésirables potentiels, ce médicament peut, chez certaines personnes, ne pas être compatible avec la conduite automobile ou le maniement de machines dangereuses. Assurez-vous à l'occasion des premières prises que vous supportez bien ce médicament avant de conduire ou d'utiliser une machine."
10205,2873,Ce médicament est destiné au traitement des vertiges et non des troubles de l'équilibre : parlez-en à votre médecin ou à votre pharmacien.
10206,2874,Ce médicament est destiné au traitement des vertiges et non des troubles de l'équilibre : parlez-en à votre médecin ou à votre pharmacien.
10207,2875,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10208,2875,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou les jeunes enfants ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10209,2875,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10210,2875,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10211,2875,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10212,2876,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10213,2876,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou handicapées ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10214,2876,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10215,2876,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10216,2876,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10217,2876,Ces sachets contiennent du sucre (saccharose) en quantité notable.
10218,2877,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10219,2877,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou les jeunes enfants ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10220,2877,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10221,2877,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10222,2877,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10223,2878,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10224,2878,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou les jeunes enfants ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10225,2878,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10226,2878,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10227,2878,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10228,2879,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10229,2879,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou les jeunes enfants ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10230,2879,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10231,2879,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10232,2879,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10233,2880,Ce médicament ne peut être utilisé que sur avis médical en cas de bronchite chronique chez l'adulte ou de maladie respiratoire chronique chez l'enfant.
10234,2880,Des précautions sont nécessaires en cas d'ulcère de l'estomac ou du duodénum.
10235,2880,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10236,2880,N'utilisez pas d'antitussif en plus de ce médicament sans l'avis de votre médecin ou de votre pharmacien.
10237,2880,Ces sachets contiennent du sucre (saccharose) en quantité notable.
10238,2881,Ce médicament ne peut être utilisé que sur avis médical en cas de bronchite chronique chez l'adulte ou de maladie respiratoire chronique chez l'enfant.
10239,2881,Des précautions sont nécessaires en cas d'ulcère de l'estomac ou du duodénum.
10240,2881,N'utilisez pas d'antitussif en plus de ce médicament sans l'avis de votre médecin ou de votre pharmacien.
10241,2881,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10242,2882,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, d’intolérance connue à l’histamine, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
10243,2882,"Ce médicament fluidifie les sécrétions bronchiques, mais peut augmenter leur volume ; chez les personnes âgées ou les jaunes enfants ayant des difficultés à tousser pour évacuer leurs mucosités, il doit être utilisé avec prudence et le recours à un kinésithérapeute peut être nécessaire."
10244,2882,Ne prenez pas d’antitussif en plus de ce médicament sans l’avis de votre médecin ou de votre pharmacien.
10245,2882,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10246,2882,L’acétylcystéine peut interférer avec certaines analyses de sang (dosage du salicylate) et d’urines (cétonurie).
10247,2883,Ce médicament ne peut être utilisé en cas de bronchite chronique que sur avis médical.
10248,2883,Des précautions sont nécessaires en cas d'ulcère de l'estomac ou du duodénum.
10249,2883,N'utilisez pas d'antitussif en plus de ce médicament sans l'avis de votre médecin ou de votre pharmacien.
10250,2883,"En cas de fièvre, de sécrétions qui persistent au-delà de quelques jours ou qui se colorent, consultez votre médecin."
10251,2883,Les comprimés contiennent du sel (sodium) en quantité notable.
10252,2885,"N’utilisez pas ce médicament sans avis médical si vous souffrez d’ulcère de l’estomac ou du duodénum, de BPCO ou d’asthme ; la survenue d’un bronchospasme (essoufflement, difficulté à respirer) nécessite l’arrêt immédiat du traitement et une consultation médicale."
